STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4931;19670627;    5;  11.0;   3.0;    5;  10.3;   1;-999;   0;   6.0;  14.3;  969.40;   14.7;   84.00;   17.3;   13.9;   14.0;eor
       4931;19670628;    5;   8.0;   2.7;    5;   0.1;   1;-999;   0;   5.3;  12.7;  973.80;   15.8;   70.00;   19.9;    9.7;    7.0;eor
       4931;19670629;    5;   4.2;   1.0;    5;   0.0;   0;-999;   0;   1.3;  13.1;  975.10;   18.2;   65.00;   23.5;    9.7;    8.1;eor
       4931;19670630;    5;   6.0;   1.4;    5;   0.0;   0;-999;   0;   1.3;  14.5;  974.80;   20.1;   62.00;   24.5;   12.1;   10.4;eor
       4931;19670701;    5;   5.0;   1.2;    5;   0.0;   0;-999;   0;   0.7;  17.2;  970.00;   23.5;   61.00;   28.6;   14.5;   12.1;eor
       4931;19670702;    5;   9.7;   1.8;    5;   0.8;   1;-999;   0;   5.0;  18.9;  967.20;   21.2;   74.00;   29.1;   17.1;   14.3;eor
       4931;19670703;    5;   7.0;   2.4;    5;   7.2;   1;-999;   0;   7.7;  18.3;  967.20;   18.4;   85.00;   21.5;   16.1;   14.1;eor
       4931;19670704;    5;   5.5;   2.2;    5;   0.0;   0;-999;   0;   7.0;  13.7;  971.90;   17.2;   71.00;   19.9;   15.3;   15.1;eor
       4931;19670705;    5;   7.0;   1.6;    5;   0.0;   0;-999;   0;   6.3;  12.8;  971.90;   17.8;   63.00;   22.2;   12.9;   10.3;eor
       4931;19670706;    5;   7.7;   1.9;    5;   5.4;   1;-999;   0;   1.3;  12.5;  968.70;   19.0;   59.00;   24.2;   13.1;   11.0;eor
       4931;19670707;    5;   8.9;   1.6;    5;   0.7;   1;-999;   0;   8.0;  15.6;  964.40;   16.9;   81.00;   22.7;   13.2;   12.2;eor
       4931;19670708;    5;  10.9;   3.8;    5;   5.8;   1;-999;   0;   4.7;  14.4;  965.60;   17.4;   72.00;   22.9;   14.2;   12.2;eor
       4931;19670709;    5;   8.0;   3.6;    5;   0.0;   1;-999;   0;   6.7;  10.5;  975.80;   13.6;   68.00;   16.2;   11.6;   10.6;eor
       4931;19670710;    5;   8.0;   1.8;    5;   0.0;   0;-999;   0;   2.0;  10.8;  978.20;   16.2;   60.00;   20.6;    8.9;    6.0;eor
       4931;19670711;    5;   6.9;   1.7;    5;   0.0;   0;-999;   0;   0.0;  12.5;  972.70;   18.9;   59.00;   23.8;   10.9;    7.3;eor
       4931;19670712;    5;   4.0;   1.0;    5;   0.0;   0;-999;   0;   0.3;  14.0;  969.00;   22.0;   56.00;   27.0;   13.5;    9.9;eor
       4931;19670713;    5;  10.0;   1.4;    5;   0.0;   0;-999;   0;   1.3;  15.6;  967.10;   24.3;   53.00;   30.4;   17.3;   12.9;eor
       4931;19670714;    5;   9.0;   1.9;    5;  11.8;   1;-999;   0;   3.7;  15.6;  969.00;   24.8;   52.00;   30.9;   15.8;   13.4;eor
       4931;19670715;    5;   8.3;   3.0;    5;   0.0;   1;-999;   0;   6.0;  16.5;  974.30;   18.0;   80.00;   24.3;   16.1;   16.0;eor
       4931;19670716;    5;   4.8;   1.3;    5;   0.0;   0;-999;   0;   6.0;  13.9;  974.00;   18.4;   66.00;   22.7;   12.6;   10.7;eor
       4931;19670717;    5;   5.5;   1.4;    5;   0.0;   0;-999;   0;   3.3;  14.9;  970.30;   20.6;   63.00;   25.1;   14.1;   12.5;eor
       4931;19670718;    5;   3.5;   0.7;    5;   0.0;   0;-999;   0;   0.7;  17.1;  969.40;   23.7;   60.00;   28.8;   15.5;   12.2;eor
       4931;19670719;    5;  12.9;   1.4;    5;   3.2;   1;-999;   0;   0.7;  20.1;  969.60;   24.2;   67.00;   33.1;   17.6;   14.3;eor
       4931;19670720;    5;  15.5;   2.0;    5;   1.9;   1;-999;   0;   3.7;  18.4;  971.40;   19.4;   80.00;   24.3;   15.6;   14.3;eor
       4931;19670721;    5;   6.0;   1.5;    5;   7.2;   1;-999;   0;   7.0;  16.7;  969.10;   20.0;   74.00;   25.0;   13.0;   10.4;eor
       4931;19670722;    5;  11.2;   2.6;    5;   0.0;   0;-999;   0;   2.7;  17.6;  965.20;   21.7;   68.00;   29.6;   13.0;   14.6;eor
       4931;19670723;    5;  12.2;   2.6;    5;   0.0;   0;-999;   0;   4.0;  14.5;  971.50;   20.1;   59.00;   25.5;   16.4;   14.4;eor
       4931;19670724;    5;   5.0;   1.5;    5;   0.0;   0;-999;   0;   1.3;  12.8;  975.40;   19.0;   59.00;   23.6;   12.1;    9.9;eor
       4931;19670725;    5;  10.8;   1.5;    5;   8.2;   1;-999;   0;   5.3;  14.7;  971.50;   18.6;   68.00;   25.0;   13.3;   10.8;eor
       4931;19670726;    5;   6.1;   1.1;    5;   0.0;   0;-999;   0;   4.3;  13.5;  970.00;   20.4;   60.00;   25.6;   13.9;   12.0;eor
       4931;19670727;    5;   6.2;   1.1;    5;   0.0;   0;-999;   0;   1.3;  14.5;  967.50;   21.5;   60.00;   26.9;   12.5;   10.0;eor
       4931;19670728;    5;   7.0;   1.3;    5;   0.5;   1;-999;   0;   4.3;  15.6;  966.00;   20.9;   63.00;   27.4;   15.7;   12.5;eor
       4931;19670729;    5;   7.0;   2.0;    5;   0.0;   0;-999;   0;   5.3;  16.8;  968.80;   20.8;   68.00;   24.5;   17.2;   16.2;eor
       4931;19670730;    5;   5.0;   1.1;    5;   0.0;   0;-999;   0;   2.7;  16.1;  970.70;   22.6;   61.00;   26.8;   14.3;   12.0;eor
       4931;19670731;    5;   5.1;   0.9;    5;   0.0;   0;-999;   0;   5.3;  18.3;  969.40;   23.6;   65.00;   29.2;   15.6;   13.0;eor
       4931;19670801;    5;  12.0;   1.4;    5;   9.3;   1;-999;   0;   3.0;  18.5;  968.20;   23.2;   66.00;   30.0;   19.0;   16.6;eor
       4931;19670802;    5;  19.3;   2.5;    5;  12.5;   1;-999;   0;   5.7;  17.7;  966.20;   20.6;   73.00;   29.5;   17.0;   14.4;eor
       4931;19670803;    5;   7.5;   1.2;    5;   1.8;   1;-999;   0;   5.3;  17.5;  967.90;   19.2;   78.00;   24.1;   16.4;   14.7;eor
       4931;19670804;    5;   4.5;   1.3;    5;   9.7;   1;-999;   0;   8.0;  15.9;  967.60;   16.2;   86.00;   19.6;   14.8;   14.3;eor
       4931;19670805;    5;  10.0;   3.0;    5;   6.5;   1;-999;   0;   6.3;  10.9;  972.70;   13.9;   70.00;   17.4;   11.2;   10.9;eor
       4931;19670806;    5;   8.9;   2.3;    5;   0.0;   0;-999;   0;   6.0;  10.0;  972.70;   14.6;   61.00;   18.9;    8.2;    5.9;eor
       4931;19670807;    5;   6.5;   1.6;    5;   0.0;   0;-999;   0;   4.3;  12.1;  966.70;   16.5;   66.00;   21.3;    9.8;    7.4;eor
       4931;19670808;    5;   6.0;   1.0;    5;   0.0;   1;-999;   0;   4.7;  14.9;  962.00;   20.3;   66.00;   26.5;   11.2;    9.2;eor
       4931;19670809;    5;  19.4;   2.0;    5;   4.7;   1;-999;   0;   7.7;  17.1;  963.00;   21.1;   68.00;   25.7;   16.6;   15.0;eor
       4931;19670810;    5;  20.0;   2.8;    5;  10.2;   1;-999;   0;   6.3;  15.6;  965.50;   17.1;   78.00;   21.2;   14.6;   14.8;eor
       4931;19670811;    5;  11.4;   3.9;    5;   0.0;   1;-999;   0;   6.7;  13.1;  968.80;   15.2;   77.00;   17.2;   11.9;   11.1;eor
       4931;19670812;    5;  12.1;   2.0;    5;   6.2;   1;-999;   0;   5.7;  13.2;  960.70;   16.4;   72.00;   22.2;   11.4;    9.9;eor
       4931;19670813;    5;  17.0;   4.0;    5;   5.2;   1;-999;   0;   5.3;  10.5;  963.00;   13.0;   70.00;   16.8;   10.4;    9.0;eor
       4931;19670814;    5;  10.9;   2.9;    5;   5.6;   1;-999;   0;   6.3;  10.5;  963.40;   15.2;   63.00;   19.5;    9.2;    6.0;eor
       4931;19670815;    5;  11.9;   3.9;    5;   0.0;   0;-999;   0;   5.3;  16.3;  966.00;   18.4;   79.00;   22.5;   13.2;   12.8;eor
       4931;19670816;    5;  10.5;   2.4;    5;  11.6;   1;-999;   0;   4.7;  17.7;  965.60;   23.2;   66.00;   30.2;   14.7;   12.4;eor
       4931;19670817;    5;   8.1;   2.7;    5;   3.3;   1;-999;   0;   5.0;  13.9;  971.40;   16.3;   74.00;   22.2;   14.2;   13.4;eor
       4931;19670818;    5;   4.6;   1.1;    5;   0.0;   0;-999;   0;   3.0;  11.5;  973.20;   16.1;   66.00;   22.0;    9.3;    7.1;eor
       4931;19670819;    5;   5.1;   1.3;    5;   1.9;   1;-999;   0;   5.7;  13.6;  969.60;   18.2;   68.00;   23.7;   10.6;    9.0;eor
       4931;19670820;    5;   7.5;   2.4;    5;   0.0;   1;-999;   0;   7.0;  14.4;  973.00;   16.2;   79.00;   19.1;   14.0;   13.7;eor
       4931;19670821;    5;   7.1;   2.5;    5;   0.0;   0;-999;   0;   0.0;  11.2;  974.60;   16.1;   64.00;   20.4;   10.3;    8.2;eor
       4931;19670822;    5;   6.0;   1.5;    5;   0.0;   0;-999;   0;   0.0;  12.7;  973.00;   17.8;   63.00;   23.3;   11.1;    7.6;eor
       4931;19670823;    5;  13.0;   1.6;    5;   5.5;   1;-999;   0;   6.7;  15.6;  969.20;   18.3;   74.00;   25.7;   12.2;    9.6;eor
       4931;19670824;    5;   7.5;   2.0;    5;   6.2;   1;-999;   0;   5.7;  15.7;  966.60;   16.2;   84.00;   21.3;   14.2;   14.2;eor
       4931;19670825;    5;   5.2;   1.1;    5;   0.0;   0;-999;   0;   0.3;  14.0;  966.60;   17.2;   74.00;   22.6;    9.6;    9.2;eor
       4931;19670826;    5;   6.0;   1.3;    5;   0.2;   1;-999;   0;   1.7;  15.9;  968.40;   17.8;   79.00;   23.1;   11.8;   10.2;eor
       4931;19670827;    5;   5.5;   1.7;    5;   0.0;   0;-999;   0;   3.0;  14.7;  972.60;   17.6;   73.00;   22.0;   13.5;   11.8;eor
       4931;19670828;    5;   5.8;   1.0;    5;   0.0;   0;-999;   0;   0.7;  13.5;  971.60;   17.1;   72.00;   22.2;   10.7;    9.9;eor
       4931;19670829;    5;   3.6;   0.9;    5;   0.0;   0;-999;   0;   2.3;  12.1;  969.40;   18.2;   62.00;   22.8;   11.6;    8.5;eor
       4931;19670830;    5;   4.0;   1.2;    5;   0.0;   1;-999;   0;   6.3;  14.7;  969.80;   17.2;   76.00;   23.3;   10.3;    9.0;eor
       4931;19670831;    5;   5.0;   1.7;    5;   0.0;   0;-999;   0;   5.3;  12.5;  969.40;   17.2;   65.00;   21.2;   13.6;   11.2;eor
       4931;19670901;    5;   7.8;   1.8;    5;   0.0;   1;-999;   0;   4.7;  12.9;  967.00;   17.5;   68.00;   24.0;   10.8;    9.3;eor
       4931;19670902;    5;  10.1;   2.6;    5;   0.0;   1;-999;   0;   3.3;  14.7;  963.90;   19.4;   65.00;   25.8;   14.4;   11.7;eor
       4931;19670903;    5;   9.3;   2.9;    5;   0.9;   1;-999;   0;   5.3;  15.3;  961.20;   19.3;   68.00;   26.0;   13.5;   10.6;eor
       4931;19670904;    5;   9.4;   3.3;    5;   7.5;   1;-999;   0;   6.3;  12.8;  960.60;   12.5;   83.00;   18.0;   10.4;   14.8;eor
       4931;19670905;    5;   7.8;   2.1;    5;   0.8;   1;-999;   0;   2.0;  10.5;  964.70;   14.5;   66.00;   20.0;    7.2;    4.4;eor
       4931;19670906;    5;   8.0;   2.0;    5;   4.5;   1;-999;   0;   5.7;  10.9;  970.30;   10.7;   83.00;   14.6;    9.4;    9.5;eor
       4931;19670907;    5;   6.5;   1.2;    5;   1.1;   1;-999;   0;   5.0;   9.9;  971.90;   12.1;   73.00;   17.5;    3.9;    2.0;eor
       4931;19670908;    5;   9.1;   1.6;    5;   0.6;   1;-999;   0;   6.3;  11.3;  971.20;   12.2;   79.00;   16.5;    9.8;    9.1;eor
       4931;19670909;    5;   6.5;   2.7;    5;   3.1;   1;-999;   0;   8.0;  11.5;  972.80;   10.8;   89.00;   12.8;    9.8;    9.4;eor
       4931;19670910;    5;   5.5;   2.5;    5;   4.8;   1;-999;   0;   8.0;  12.0;  973.10;   10.6;   94.00;   11.7;    9.6;    9.5;eor
       4931;19670911;    5;   5.4;   1.8;    5;   0.0;   1;-999;   0;   7.3;  10.7;  968.80;   11.0;   80.00;   14.7;    8.6;    7.9;eor
       4931;19670912;    5;   6.2;   1.5;    5;   0.0;   0;-999;   0;   1.3;   9.5;  965.90;   10.2;   79.00;   16.0;    4.5;    3.8;eor
       4931;19670913;    5;   7.9;   2.1;    5;   0.0;   0;-999;   0;   4.3;  10.3;  964.30;   11.6;   77.00;   16.5;    4.8;    2.5;eor
       4931;19670914;    5;   5.9;   1.1;    5;   8.3;   1;-999;   0;   8.0;  12.3;  963.50;   10.9;   94.00;   12.4;    8.9;    5.3;eor
       4931;19670915;    5;   9.9;   2.8;    5;   2.0;   1;-999;   0;   7.3;  11.1;  963.00;   12.2;   76.00;   16.8;    9.2;    6.7;eor
       4931;19670916;    5;   5.5;   1.5;    5;   0.0;   1;-999;   0;   6.7;  12.1;  965.10;   13.2;   81.00;   16.0;    9.3;    8.0;eor
       4931;19670917;    5;   4.9;   1.2;    5;   0.0;   0;-999;   0;   5.0;  12.4;  966.20;   13.0;   84.00;   16.7;    8.5;    5.5;eor
       4931;19670918;    5;   9.0;   1.1;    5;   0.0;   1;-999;   0;   4.3;  11.6;  966.60;   12.7;   80.00;   19.1;    6.5;    6.1;eor
       4931;19670919;    5;  12.5;   2.5;    5;   5.9;   1;-999;   0;   7.7;  12.0;  963.10;   13.4;   79.00;   19.4;   10.3;    7.7;eor
       4931;19670920;    5;  11.1;   4.0;    5;   5.4;   1;-999;   0;   6.7;   9.7;  962.30;   12.0;   69.00;   16.2;    8.4;    6.0;eor
       4931;19670921;    5;  21.2;   2.9;    5;   1.7;   1;-999;   0;   7.7;  14.3;  951.40;   16.9;   77.00;   23.3;   10.2;    9.0;eor
       4931;19670922;    5;  22.2;   3.9;    5;   0.0;   0;-999;   0;   3.0;   9.6;  962.60;   11.4;   71.00;   16.6;    9.7;    7.2;eor
       4931;19670923;    5;   5.8;   0.7;    5;   0.0;   0;-999;   0;   0.3;   9.7;  968.20;   11.6;   75.00;   19.0;    3.2;    1.9;eor
       4931;19670924;    5;   4.0;   1.0;    5;   0.0;   0;-999;   0;   4.0;  12.9;  970.00;   16.9;   71.00;   23.6;    8.4;    5.1;eor
       4931;19670925;    5;   5.1;   1.2;    5;   0.0;   0;-999;   0;   3.0;  14.9;  971.10;   19.6;   68.00;   26.3;   11.0;    7.6;eor
       4931;19670926;    5;   8.2;   1.7;    5;   0.0;   0;-999;   0;   2.0;  12.8;  968.70;   21.6;   54.00;   28.7;   11.0;    7.9;eor
       4931;19670927;    5;   6.5;   1.7;    5;   0.0;   1;-999;   0;   4.3;  16.1;  972.70;   19.3;   73.00;   24.0;   16.0;   12.9;eor
       4931;19670928;    5;   9.5;   1.0;    5;  17.4;   1;-999;   0;   5.0;  16.4;  973.40;   17.5;   81.00;   21.6;   14.3;   13.3;eor
       4931;19670929;    5;   4.5;   1.1;    5;   0.0;   0;-999;   0;   2.0;  15.9;  971.50;   17.2;   82.00;   23.4;   10.9;    9.5;eor
       4931;19670930;    5;  15.5;   2.8;    5;   0.0;   1;-999;   0;   6.0;  14.1;  969.80;   16.8;   73.00;   23.7;   14.4;   10.4;eor
       4931;19671001;    5;   4.8;   0.9;    5;   0.0;   0;-999;   0;   4.0;  10.9;  971.80;   13.7;   72.00;   19.0;    7.7;    4.0;eor
       4931;19671002;    5;  10.0;   2.1;    5;   0.0;   1;-999;   0;   6.3;  12.7;  963.50;   14.9;   76.00;   20.6;   10.6;    7.9;eor
       4931;19671003;    5;   8.1;   2.4;    5;   0.0;   1;-999;   0;   5.7;  11.9;  961.60;   13.6;   75.00;   16.5;   12.4;    9.0;eor
       4931;19671004;    5;  16.6;   4.3;    5;  12.6;   1;-999;   0;   5.3;  10.4;  951.80;    9.6;   86.00;   17.3;    8.8;    4.8;eor
       4931;19671005;    5;  12.0;   5.2;    5;   4.4;   1;-999;   0;   7.0;  10.0;  962.30;    8.9;   87.00;   11.9;    7.9;    5.9;eor
       4931;19671006;    5;   8.4;   3.3;    5;   1.4;   1;-999;   0;   7.0;   9.7;  969.60;   10.8;   76.00;   14.7;    7.3;    5.8;eor
       4931;19671007;    5;   8.5;   3.5;    5;   0.0;   0;-999;   0;   5.7;  13.5;  974.20;   15.4;   78.00;   18.7;   10.0;    9.7;eor
       4931;19671008;    5;   7.8;   3.1;    5;   0.0;   1;-999;   0;   5.3;  12.7;  979.50;   15.1;   73.00;   19.1;   13.2;   11.8;eor
       4931;19671009;    5;   3.5;   1.4;    5;   0.0;   0;-999;   0;   5.3;  13.7;  980.30;   14.9;   79.00;   20.0;   12.7;   11.0;eor
       4931;19671010;    5;   5.0;   1.0;    5;   0.0;   0;-999;   0;   0.7;  11.9;  975.10;   14.3;   76.00;   23.2;    6.9;    4.5;eor
       4931;19671011;    5;   4.1;   0.9;    5;   0.0;   0;-999;   0;   0.3;  10.1;  972.20;   15.0;   64.00;   24.0;    6.0;    3.4;eor
       4931;19671012;    5;   4.0;   0.8;    5;   0.0;   0;-999;   0;   0.7;  11.3;  969.40;   14.7;   69.00;   22.3;    7.6;    3.1;eor
       4931;19671013;    5;  13.0;   2.5;    5;   0.0;   1;-999;   0;   5.3;  11.3;  969.40;   14.2;   71.00;   22.4;    7.2;    3.5;eor
       4931;19671014;    5;   6.6;   1.3;    5;   0.0;   1;-999;   0;   5.0;  12.1;  967.90;   15.6;   70.00;   21.3;   10.6;    8.3;eor
       4931;19671015;    5;  14.5;   5.7;    5;   2.4;   1;-999;   0;   7.7;  13.2;  965.40;   15.4;   75.00;   18.4;   13.3;    8.3;eor
       4931;19671016;    5;  18.1;   7.3;    5;   0.0;   1;-999;   0;   6.7;  14.0;  967.00;   16.8;   70.00;   20.8;   14.4;   13.0;eor
       4931;19671017;    5;  22.5;   5.6;    5;  10.9;   1;-999;   0;   7.3;  11.6;  961.40;   14.8;   66.00;   23.6;   10.6;    7.3;eor
       4931;19671018;    5;  14.2;   4.5;    5;   0.4;   1;-999;   0;   4.0;   6.1;  975.50;    5.8;   63.00;   10.6;    2.7;    4.2;eor
       4931;19671019;    5;   4.4;   1.0;    5;   0.0;   0;-999;   0;   1.0;   6.7;  973.50;    7.3;   70.00;   14.1;   -1.1;   -4.1;eor
       4931;19671020;    5;   3.0;   0.8;    5;   0.0;   0;-999;   0;   2.3;   8.8;  969.90;   11.7;   68.00;   19.9;    1.4;   -0.9;eor
       4931;19671021;    5;   4.0;   0.8;    5;   0.0;   0;-999;   0;   0.7;  10.1;  967.00;   13.8;   67.00;   20.9;    4.7;    1.9;eor
       4931;19671022;    5;   6.0;   1.7;    5;   0.0;   0;-999;   0;   4.0;  13.1;  969.50;   14.3;   79.00;   20.6;    7.0;    4.5;eor
       4931;19671023;    5;   3.0;   0.8;    5;   0.3;   1;-999;   0;   6.0;  13.3;  967.50;   14.1;   83.00;   19.1;    8.5;    6.4;eor
       4931;19671024;    5;   5.5;   1.4;    5;   0.6;   1;-999;   0;   6.7;  12.1;  964.00;   13.8;   79.00;   19.0;    7.0;    4.8;eor
       4931;19671025;    5;   5.0;   1.5;    5;   0.0;   0;-999;   0;   3.0;  11.6;  966.40;   12.8;   78.00;   17.6;   10.7;    8.6;eor
       4931;19671026;    5;   8.0;   1.8;    5;   0.0;   0;-999;   0;   6.3;  12.1;  967.50;   13.5;   79.00;   18.1;    8.9;    3.8;eor
       4931;19671027;    5;  11.5;   2.7;    5;   0.0;   1;-999;   0;   5.0;  11.7;  963.40;   13.4;   76.00;   18.7;   10.0;    6.5;eor
       4931;19671028;    5;  17.1;   5.0;    5;   0.0;   1;-999;   0;   3.3;   7.7;  957.50;   11.4;   57.00;   17.3;    8.9;    5.9;eor
       4931;19671029;    5;  13.8;   4.3;    5;   0.0;   1;-999;   0;   5.0;   6.7;  961.50;    6.2;   69.00;   10.8;    3.9;    4.7;eor
       4931;19671030;    5;  10.1;   2.5;    5;   0.0;   1;-999;   0;   2.7;   6.3;  966.00;    5.2;   72.00;   11.5;    1.5;   -2.5;eor
       4931;19671031;    5;  13.1;   3.1;    5;   2.0;   1;-999;   0;   5.7;   7.1;  955.20;    5.1;   82.00;    9.5;    0.4;   -3.6;eor
       4931;19671101;    5;  11.0;   4.6;    5;   0.4;   1;-999;   0;   7.0;   7.3;  955.80;    7.2;   73.00;    9.1;    3.4;    0.4;eor
       4931;19671102;    5;   7.4;   3.6;    5;   6.5;   1;-999;   0;   7.7;   9.3;  950.70;    8.4;   84.00;   12.9;    6.2;    3.9;eor
       4931;19671103;    5;  12.0;   4.3;    5;   0.0;   1;-999;   0;   4.3;   7.5;  956.80;    5.7;   77.00;   10.9;    3.4;    4.6;eor
       4931;19671104;    5;   5.5;   1.4;    5;   0.9;   1;-999;   0;   6.7;   6.8;  953.00;    5.7;   77.00;    9.8;   -0.3;   -4.0;eor
       4931;19671105;    5;  14.0;   3.6;    5;   0.3;   1;-999;   0;   7.7;   7.6;  946.70;    6.8;   75.00;   10.6;    5.6;    4.3;eor
       4931;19671106;    5;  12.6;   2.9;    5;   0.0;   0;-999;   0;   2.0;   5.6;  957.00;    3.2;   70.00;    9.3;    0.9;   -3.3;eor
       4931;19671107;    5;   5.0;   1.2;    5;   0.0;   0;-999;   0;   3.0;   5.9;  965.20;    4.6;   71.00;   10.0;    0.4;   -3.7;eor
       4931;19671108;    5;   4.5;   1.4;    5;   0.0;   0;-999;   0;   3.0;   6.5;  967.40;    3.1;   86.00;    7.4;   -0.4;   -4.5;eor
       4931;19671109;    5;   2.2;   1.0;    5;   0.0;   1;-999;   0;   3.3;   6.3;  970.00;    2.4;   87.00;    8.0;   -2.7;   -4.7;eor
       4931;19671110;    5;   7.4;   2.6;    5;   0.0;   0;-999;   0;   6.0;   6.0;  976.30;    3.7;   73.00;    7.6;    1.6;   -1.5;eor
       4931;19671111;    5;   8.0;   2.1;    5;   0.0;   1;-999;   0;   8.0;   5.6;  974.80;    4.8;   70.00;    7.4;   -2.1;   -5.2;eor
       4931;19671112;    5;  12.1;   5.4;    5;   0.0;   1;-999;   0;   7.7;   9.2;  973.50;    8.1;   84.00;   10.8;    6.8;    5.5;eor
       4931;19671113;    5;   2.3;   0.9;    5;   0.0;   0;-999;   0;   1.3;   8.3;  973.20;    7.0;   82.00;   12.5;    2.2;   -0.2;eor
       4931;19671114;    5;   5.0;   1.1;    5;   0.0;   1;-999;   0;   4.0;   8.1;  966.60;    8.0;   79.00;   15.0;   -1.8;   -3.2;eor
       4931;19671115;    5;  13.0;   3.0;    5;  15.2;   1;-999;   0;   7.3;  10.3;  959.40;   10.2;   81.00;   15.1;    4.5;    3.2;eor
       4931;19671116;    5;   6.0;   1.6;    5;  19.0;   1;-999;   0;   8.0;   6.9;  970.00;    2.8;   91.00;    9.6;    2.0;    3.4;eor
       4931;19671117;    5;   8.0;   2.1;    5;   0.0;   0;-999;   0;   6.3;   6.4;  982.30;    2.3;   88.00;    4.8;    0.3;   -0.5;eor
       4931;19671118;    5;   2.1;   0.9;    5;   0.4;   1;-999;   0;   8.0;   6.4;  978.20;    2.0;   93.00;    3.3;   -1.2;   -3.0;eor
       4931;19671119;    5;   6.5;   1.9;    5;   0.0;   0;-999;   0;   3.3;   6.4;  974.60;    2.7;   86.00;    5.5;    1.0;    1.8;eor
       4931;19671120;    5;   6.0;   2.1;    5;   0.0;   0;-999;   0;   0.0;   5.1;  973.50;    1.5;   73.00;    5.7;   -1.4;   -4.2;eor
       4931;19671121;    5;   4.5;   0.9;    5;   0.0;   0;-999;   0;   0.0;   5.1;  979.90;   -0.6;   85.00;    4.6;   -3.2;   -5.4;eor
       4931;19671122;    5;   3.0;   0.8;    5;   0.0;   0;-999;   0;   0.3;   5.2;  986.80;   -0.7;   89.00;    2.3;   -4.4;   -5.2;eor
       4931;19671123;    5;   3.2;   0.8;    5;   0.0;   0;-999;   0;   3.3;   5.3;  983.40;   -1.2;   91.00;    2.8;   -3.1;   -5.2;eor
       4931;19671124;    5;   5.1;   1.6;    5;   0.0;   0;-999;   0;   6.3;   5.2;  975.10;   -1.4;   94.00;    0.3;   -3.0;   -2.9;eor
       4931;19671125;    5;   2.0;   0.8;    5;   0.0;   1;-999;   0;   2.0;   4.8;  967.00;   -1.7;   89.00;    3.1;   -6.9;   -6.7;eor
       4931;19671126;    5;   6.5;   0.5;    5;   3.6;   8;-999;   0;   8.0;   6.8;  963.00;    2.5;   94.00;    3.7;   -2.9;   -4.3;eor
       4931;19671127;    5;   7.2;   2.8;    5;   3.1;   8;-999;   0;   5.3;   5.6;  963.50;    0.1;   86.00;    3.9;   -1.5;    0.3;eor
       4931;19671128;    5;  12.2;   2.9;    5;   1.4;   1;-999;   0;   6.0;   5.1;  964.30;    1.1;   80.00;    3.2;   -4.5;   -7.2;eor
       4931;19671129;    5;  12.4;   5.4;    5;   1.9;   1;-999;   0;   5.3;   7.1;  965.00;    4.0;   84.00;    7.7;    2.5;    1.6;eor
       4931;19671130;    5;   4.2;   1.4;    5;   0.0;   0;-999;   0;   6.3;   6.5;  975.90;    3.3;   84.00;    5.2;    2.0;   -0.1;eor
       4931;19671201;    5;   5.9;   1.8;    5;   0.0;   0;-999;   0;   1.7;   5.9;  981.00;    1.2;   87.00;    3.9;   -0.5;   -2.2;eor
       4931;19671202;    5;   3.5;   0.9;    5;   0.0;   0;-999;   0;   0.3;   5.6;  981.40;    1.2;   85.00;    5.1;   -4.3;   -5.6;eor
       4931;19671203;    5;   6.5;   1.9;    5;   0.0;   1;-999;   0;   8.0;   5.2;  980.70;   -1.4;   97.00;    1.5;   -3.1;   -2.4;eor
       4931;19671204;    5;   7.6;   4.4;    5;   0.2;   1;-999;   0;   6.7;   6.1;  979.90;    2.6;   83.00;    4.2;   -0.8;   -1.7;eor
       4931;19671205;    5;  14.0;   4.1;    5;   0.0;   1;-999;   0;   6.3;   5.3;  968.80;    3.0;   71.00;    4.7;    0.0;   -2.0;eor
       4931;19671206;    5;  17.5;   8.7;    5;   7.7;   8;-999;   0;   8.0;   6.5;  954.60;    2.4;   88.00;    5.3;   -0.2;    1.9;eor
       4931;19671207;    5;  12.4;   5.3;    5;   0.0;   7;-999;   5;   5.3;   4.5;  956.80;   -2.5;   85.00;    0.8;   -4.0;   -3.1;eor
       4931;19671208;    5;  10.0;   4.0;    5;   0.0;   0;-999;   3;   4.0;   3.2;  959.20;   -5.2;   74.00;   -1.6;   -6.7;   -6.8;eor
       4931;19671209;    5;   3.0;   0.7;    5;   0.0;   0;-999;   2;   1.7;   2.5;  958.30;   -7.8;   75.00;   -3.8;  -12.1;  -13.2;eor
       4931;19671210;    5;   5.0;   0.6;    5;   0.0;   7;-999;   2;   0.7;   2.7;  963.60;   -8.4;   81.00;   -3.5;  -13.4;  -13.7;eor
       4931;19671211;    5;   4.0;   1.2;    5;   0.0;   7;-999;   2;   8.0;   3.2;  973.00;   -6.6;   85.00;   -5.8;   -9.7;  -10.5;eor
       4931;19671212;    5;   5.0;   1.4;    5;   0.0;   7;-999;   2;   5.0;   2.5;  972.60;   -8.8;   80.00;   -6.3;  -10.2;   -9.1;eor
       4931;19671213;    5;   2.5;   0.9;    5;   0.1;   8;-999;   2;   8.0;   3.7;  973.20;   -3.4;   80.00;   -1.7;  -10.7;  -12.1;eor
